entity_1,relationship,entity_2
The Book of Life,acted_by,Ron Perlman
The Book of Life,released_in,2014
The Book of Life,described_as,"Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears."
Incendies,genre,Drama
Incendies,genre,Mystery
Incendies,genre,War
Incendies,directed_by,Denis Villeneuve
Incendies,acted_by,Lubna Azabal
Incendies,acted_by,Mélissa Désormeaux-Poulin
Incendies,acted_by,Maxim Gaudette
Incendies,acted_by,Mustafa Kamel
Incendies,released_in,2010
Incendies,described_as,"Twins journey to the Middle East to discover their family history, and fulfill their mother's last wishes."
The Heartbreak Kid,genre,Comedy
The Heartbreak Kid,genre,Romance
The Heartbreak Kid,directed_by,Bobby Farrelly
The Heartbreak Kid,acted_by,Ben Stiller
The Heartbreak Kid,acted_by,Michelle Monaghan
The Heartbreak Kid,acted_by,Malin Akerman
The Heartbreak Kid,acted_by,Jerry Stiller
The Heartbreak Kid,released_in,2007
The Heartbreak Kid,described_as,A newly wed man who believes he's just gotten hitched to the perfect woman encounters another lady on his honeymoon.
Happy Feet,genre,Animation
Happy Feet,genre,Comedy
Happy Feet,genre,Family
Happy Feet,directed_by,George Miller
Happy Feet,acted_by,Elijah Wood
Happy Feet,acted_by,Brittany Murphy
Happy Feet,acted_by,Hugh Jackman
Happy Feet,acted_by,Robin Williams
Happy Feet,released_in,2006
Happy Feet,described_as,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!"
Entourage,genre,Comedy
Entourage,directed_by,Doug Ellin
Entourage,acted_by,Adrian Grenier
Entourage,acted_by,Kevin Connolly
Entourage,acted_by,Jerry Ferrara
Entourage,acted_by,Kevin Dillon
Entourage,released_in,2015
Entourage,described_as,"Movie star Vincent Chase, together with his boys Eric, Turtle, and Johnny, are back - and back in business with super agent-turned-studio head Ari Gold on a risky project that will serve as Vince's directorial debut."
The Strangers,genre,Horror
The Strangers,genre,Mystery
The Strangers,genre,Thriller
The Strangers,directed_by,Bryan Bertino
The Strangers,acted_by,Scott Speedman
The Strangers,acted_by,Liv Tyler
The Strangers,acted_by,Gemma Ward
The Strangers,acted_by,Alex Fisher
The Strangers,released_in,2008
The Strangers,described_as,A young couple staying in an isolated vacation home are terrorized by three unknown assailants.
Noah,genre,Action
Noah,genre,Adventure
Noah,genre,Drama
Noah,directed_by,Darren Aronofsky
Noah,acted_by,Russell Crowe
Noah,acted_by,Jennifer Connelly
Noah,acted_by,Anthony Hopkins
Noah,acted_by,Emma Watson
Noah,released_in,2014
Noah,described_as,A man is chosen by his world's creator to undertake a momentous mission before an apocalyptic flood cleanses the world.
Neighbors,genre,Comedy
Neighbors,directed_by,Nicholas Stoller
Neighbors,acted_by,Seth Rogen
Neighbors,acted_by,Rose Byrne
Neighbors,acted_by,Zac Efron
Neighbors,acted_by,Lisa Kudrow
Neighbors,released_in,2014
Neighbors,described_as,"After they are forced to live next to a fraternity house, a couple with a newborn baby do whatever they can to take them down."
Nymphomaniac: Vol. II,genre,Drama
Nymphomaniac: Vol. II,directed_by,Lars von Trier
Nymphomaniac: Vol. II,acted_by,Charlotte Gainsbourg
Nymphomaniac: Vol. II,acted_by,Stellan Skarsgård
Nymphomaniac: Vol. II,acted_by,Willem Dafoe
Nymphomaniac: Vol. II,acted_by,Jamie Bell
Nymphomaniac: Vol. II,released_in,2013
Nymphomaniac: Vol. II,described_as,"The continuation of Joe's sexually dictated life delves into the darker aspects of her adulthood, obsessions and what led to her being in Seligman's care."
Wild,genre,Adventure
Wild,genre,Biography
Wild,genre,Drama
Wild,directed_by,Jean-Marc Vallée
Wild,acted_by,Reese Witherspoon
Wild,acted_by,Laura Dern
Wild,acted_by,Gaby Hoffmann
Wild,acted_by,Michiel Huisman
Wild,released_in,2014
Wild,described_as,"A chronicle of one woman's 1,100-mile solo hike undertaken as a way to recover from a recent personal tragedy."
Grown Ups,genre,Comedy
Grown Ups,directed_by,Dennis Dugan
Grown Ups,acted_by,Adam Sandler
Grown Ups,acted_by,Salma Hayek
Grown Ups,acted_by,Kevin James
Grown Ups,acted_by,Chris Rock
Grown Ups,released_in,2010
Grown Ups,described_as,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend."
Blair Witch,genre,Horror
Blair Witch,genre,Thriller
Blair Witch,directed_by,Adam Wingard
Blair Witch,acted_by,James Allen McCune
Blair Witch,acted_by,Callie Hernandez
Blair Witch,acted_by,Corbin Reid
Blair Witch,acted_by,Brandon Scott
Blair Witch,released_in,2016
Blair Witch,described_as,"After discovering a video showing what he believes to be his vanished sister Heather, James and a group of friends head to the forest believed to be inhabited by the Blair Witch."
The Karate Kid,genre,Action
The Karate Kid,genre,Drama
The Karate Kid,genre,Family
The Karate Kid,directed_by,Harald Zwart
The Karate Kid,acted_by,Jackie Chan
The Karate Kid,acted_by,Jaden Smith
The Karate Kid,acted_by,Taraji P. Henson
The Karate Kid,acted_by,Wenwen Han
The Karate Kid,released_in,2010
The Karate Kid,described_as,"Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master."
Dark Shadows,genre,Comedy
Dark Shadows,genre,Fantasy
Dark Shadows,genre,Horror
Dark Shadows,directed_by,Tim Burton
Dark Shadows,acted_by,Johnny Depp
Dark Shadows,acted_by,Michelle Pfeiffer
Dark Shadows,acted_by,Eva Green
Dark Shadows,acted_by,Helena Bonham Carter
Dark Shadows,released_in,2012
Dark Shadows,described_as,"An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection."
Friends with Benefits,genre,Comedy
Friends with Benefits,genre,Romance
Friends with Benefits,directed_by,Will Gluck
Friends with Benefits,acted_by,Mila Kunis
Friends with Benefits,acted_by,Justin Timberlake
Friends with Benefits,acted_by,Patricia Clarkson
Friends with Benefits,acted_by,Jenna Elfman
Friends with Benefits,released_in,2011
Friends with Benefits,described_as,"A young man and woman decide to take their friendship to the next level without becoming a couple, but soon discover that adding sex only leads to complications."
The Illusionist,genre,Drama
The Illusionist,genre,Mystery
The Illusionist,genre,Romance
The Illusionist,directed_by,Neil Burger
The Illusionist,acted_by,Edward Norton
The Illusionist,acted_by,Jessica Biel
The Illusionist,acted_by,Paul Giamatti
The Illusionist,acted_by,Rufus Sewell
The Illusionist,released_in,2006
The Illusionist,described_as,"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing."
The A-Team,genre,Action
The A-Team,genre,Adventure
The A-Team,genre,Comedy
The A-Team,directed_by,Joe Carnahan
The A-Team,acted_by,Liam Neeson
The A-Team,acted_by,Bradley Cooper
The A-Team,acted_by,Sharlto Copley
The A-Team,acted_by,Jessica Biel
The A-Team,released_in,2010
The A-Team,described_as,"A group of Iraq War veterans looks to clear their name with the U.S. military, who suspect the four men of committing a crime for which they were framed."
The Guest,genre,Thriller
The Guest,directed_by,Adam Wingard
The Guest,acted_by,Dan Stevens
The Guest,acted_by,Sheila Kelley
The Guest,acted_by,Maika Monroe
The Guest,acted_by,Joel David Moore
The Guest,released_in,2014
The Guest,described_as,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence."
The Internship,genre,Comedy
The Internship,directed_by,Shawn Levy
The Internship,acted_by,Vince Vaughn
The Internship,acted_by,Owen Wilson
The Internship,acted_by,Rose Byrne
The Internship,acted_by,Aasif Mandvi
The Internship,released_in,2013
The Internship,described_as,"Two salesmen whose careers have been torpedoed by the digital age find their way into a coveted internship at Google, where they must compete with a group of young, tech-savvy geniuses for a shot at employment."
Paul,genre,Adventure
Paul,genre,Comedy
Paul,genre,Sci-Fi
Paul,directed_by,Greg Mottola
Paul,acted_by,Simon Pegg
Paul,acted_by,Nick Frost
Paul,acted_by,Seth Rogen
Paul,acted_by,Mia Stallard
Paul,released_in,2011
Paul,described_as,Two British comic-book geeks traveling across the U.S. encounter an alien outside Area 51.
This Beautiful Fantastic,genre,Comedy
This Beautiful Fantastic,genre,Drama
This Beautiful Fantastic,genre,Fantasy
This Beautiful Fantastic,directed_by,Simon Aboud
This Beautiful Fantastic,acted_by,Jessica Brown Findlay
This Beautiful Fantastic,acted_by,Andrew Scott
This Beautiful Fantastic,acted_by,Jeremy Irvine
This Beautiful Fantastic,acted_by,Tom Wilkinson
This Beautiful Fantastic,released_in,2016
This Beautiful Fantastic,described_as,"A young woman who dreams of being a children's author makes an unlikely friendship with a cantankerous, rich old widower."
The Da Vinci Code,genre,Mystery
The Da Vinci Code,genre,Thriller
The Da Vinci Code,directed_by,Ron Howard
The Da Vinci Code,acted_by,Tom Hanks
The Da Vinci Code,acted_by,Audrey Tautou
The Da Vinci Code,acted_by,Jean Reno
The Da Vinci Code,acted_by,Ian McKellen
The Da Vinci Code,released_in,2006
The Da Vinci Code,described_as,A murder inside the Louvre and clues in Da Vinci paintings lead to the discovery of a religious mystery protected by a secret society for two thousand years -- which could shake the foundations of Christianity.
Mr. Church,genre,Comedy
Mr. Church,genre,Drama
Mr. Church,directed_by,Bruce Beresford
Mr. Church,acted_by,Eddie Murphy
Mr. Church,acted_by,Britt Robertson
Mr. Church,acted_by,Natascha McElhone
Mr. Church,acted_by,Xavier Samuel
Mr. Church,released_in,2016
Mr. Church,described_as,"""Mr. Church"" tells the story of a unique friendship that develops when a little girl and her dying mother retain the services of a talented cook - Henry Joseph Church. What begins as a six month arrangement instead spans into fifteen years and creates a family bond that lasts forever."
Hugo,genre,Adventure
Hugo,genre,Drama
Hugo,genre,Family
Hugo,directed_by,Martin Scorsese
Hugo,acted_by,Asa Butterfield
Hugo,acted_by,Chloë Grace Moretz
Hugo,acted_by,Christopher Lee
Hugo,acted_by,Ben Kingsley
Hugo,released_in,2011
Hugo,described_as,"In Paris in 1931, an orphan named Hugo Cabret who lives in the walls of a train station is wrapped up in a mystery involving his late father and an automaton."
The Blackcoat's Daughter,genre,Horror
The Blackcoat's Daughter,genre,Thriller
The Blackcoat's Daughter,directed_by,Oz Perkins
The Blackcoat's Daughter,acted_by,Emma Roberts
The Blackcoat's Daughter,acted_by,Kiernan Shipka
The Blackcoat's Daughter,acted_by,Lauren Holly
The Blackcoat's Daughter,acted_by,Lucy Boynton
The Blackcoat's Daughter,released_in,2015
The Blackcoat's Daughter,described_as,Two girls must battle a mysterious evil force when they get left behind at their boarding school over winter break.
Body of Lies,genre,Action
Body of Lies,genre,Drama
Body of Lies,genre,Romance
Body of Lies,directed_by,Ridley Scott
Body of Lies,acted_by,Leonardo DiCaprio
Body of Lies,acted_by,Russell Crowe
Body of Lies,acted_by,Mark Strong
Body of Lies,acted_by,Golshifteh Farahani
Body of Lies,released_in,2008
Body of Lies,described_as,A CIA agent on the ground in Jordan hunts down a powerful terrorist leader while being caught between the unclear intentions of his American supervisors and Jordan Intelligence.
Knight of Cups,genre,Drama
Knight of Cups,genre,Romance
Knight of Cups,directed_by,Terrence Malick
Knight of Cups,acted_by,Christian Bale
Knight of Cups,acted_by,Cate Blanchett
Knight of Cups,acted_by,Natalie Portman
Knight of Cups,acted_by,Brian Dennehy
Knight of Cups,released_in,2015
Knight of Cups,described_as,A writer indulging in all that Los Angeles and Las Vegas has to offer undertakes a search for love and self via a series of adventures with six different women.
The Mummy: Tomb of the Dragon Emperor,genre,Action
The Mummy: Tomb of the Dragon Emperor,genre,Adventure
The Mummy: Tomb of the Dragon Emperor,genre,Fantasy
The Mummy: Tomb of the Dragon Emperor,directed_by,Rob Cohen
The Mummy: Tomb of the Dragon Emperor,acted_by,Brendan Fraser
The Mummy: Tomb of the Dragon Emperor,acted_by,Jet Li
The Mummy: Tomb of the Dragon Emperor,acted_by,Maria Bello
The Mummy: Tomb of the Dragon Emperor,acted_by,Michelle Yeoh
The Mummy: Tomb of the Dragon Emperor,released_in,2008
The Mummy: Tomb of the Dragon Emperor,described_as,"In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago."
The Boss,genre,Comedy
The Boss,directed_by,Ben Falcone
The Boss,acted_by,Melissa McCarthy
The Boss,acted_by,Kristen Bell
The Boss,acted_by,Peter Dinklage
The Boss,acted_by,Ella Anderson
The Boss,released_in,2016
The Boss,described_as,"A titan of industry is sent to prison after she's caught insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget."
Hands of Stone,genre,Action
Hands of Stone,genre,Biography
Hands of Stone,genre,Drama
Hands of Stone,directed_by,Jonathan Jakubowicz
Hands of Stone,acted_by,Edgar Ramírez
Hands of Stone,acted_by,Usher Raymond
Hands of Stone,acted_by,Robert De Niro
Hands of Stone,acted_by,Rubén Blades
Hands of Stone,released_in,2016
Hands of Stone,described_as,The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives.
El secreto de sus ojos,genre,Drama
El secreto de sus ojos,genre,Mystery
El secreto de sus ojos,genre,Romance
El secreto de sus ojos,directed_by,Juan José Campanella
El secreto de sus ojos,acted_by,Ricardo Darín
El secreto de sus ojos,acted_by,Soledad Villamil
El secreto de sus ojos,acted_by,Pablo Rago
El secreto de sus ojos,acted_by,Carla Quevedo
El secreto de sus ojos,released_in,2009
El secreto de sus ojos,described_as,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.
True Grit,genre,Adventure
True Grit,genre,Drama
True Grit,genre,Western
True Grit,directed_by,Ethan Coen
True Grit,acted_by,Jeff Bridges
True Grit,acted_by,Matt Damon
True Grit,acted_by,Hailee Steinfeld
True Grit,acted_by,Josh Brolin
True Grit,released_in,2010
True Grit,described_as,A tough U.S. Marshal helps a stubborn teenager track down her father's murderer.
We Are Your Friends,genre,Drama
We Are Your Friends,genre,Music
We Are Your Friends,genre,Romance
We Are Your Friends,directed_by,Max Joseph
We Are Your Friends,acted_by,Zac Efron
We Are Your Friends,acted_by,Wes Bentley
We Are Your Friends,acted_by,Emily Ratajkowski
We Are Your Friends,acted_by,Jonny Weston
We Are Your Friends,released_in,2015
We Are Your Friends,described_as,"Caught between a forbidden romance and the expectations of his friends, aspiring DJ Cole Carter attempts to find the path in life that leads to fame and fortune."
A Million Ways to Die in the West,genre,Comedy
A Million Ways to Die in the West,genre,Romance
A Million Ways to Die in the West,genre,Western
A Million Ways to Die in the West,directed_by,Seth MacFarlane
A Million Ways to Die in the West,acted_by,Seth MacFarlane
A Million Ways to Die in the West,acted_by,Charlize Theron
A Million Ways to Die in the West,acted_by,Liam Neeson
A Million Ways to Die in the West,acted_by,Amanda Seyfried
A Million Ways to Die in the West,released_in,2014
A Million Ways to Die in the West,described_as,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival."
Only for One Night,genre,Thriller
Only for One Night,directed_by,Chris Stokes
Only for One Night,acted_by,Brian White
Only for One Night,acted_by,Karrueche Tran
Only for One Night,acted_by,Angelique Pereira
Only for One Night,acted_by,Jessica Vanessa DeLeon
Only for One Night,released_in,2016
Only for One Night,described_as,A married womans husband with a perfect life cheats with her sister with extreme consequences befalling them all.
Rules Don't Apply,genre,Comedy
Rules Don't Apply,genre,Drama
Rules Don't Apply,genre,Romance
Rules Don't Apply,directed_by,Warren Beatty
Rules Don't Apply,acted_by,Lily Collins
Rules Don't Apply,acted_by,Haley Bennett
Rules Don't Apply,acted_by,Taissa Farmiga
Rules Don't Apply,acted_by,Steve Tom
Rules Don't Apply,released_in,2016
Rules Don't Apply,described_as,"The unconventional love story of an aspiring actress, her determined driver, and their boss, eccentric billionaire Howard Hughes."
Ouija: Origin of Evil,genre,Horror
Ouija: Origin of Evil,genre,Thriller
Ouija: Origin of Evil,directed_by,Mike Flanagan
Ouija: Origin of Evil,acted_by,Elizabeth Reaser
Ouija: Origin of Evil,acted_by,Lulu Wilson
Ouija: Origin of Evil,acted_by,Annalise Basso
Ouija: Origin of Evil,acted_by,Henry Thomas
Ouija: Origin of Evil,released_in,2016
Ouija: Origin of Evil,described_as,"In 1967 Los Angeles, a widowed mother and her 2 daughters add a new stunt to bolster their seance scam business, inviting an evil presence into their home."
Percy Jackson: Sea of Monsters,genre,Adventure
Percy Jackson: Sea of Monsters,genre,Family
Percy Jackson: Sea of Monsters,genre,Fantasy
Percy Jackson: Sea of Monsters,directed_by,Thor Freudenthal
Percy Jackson: Sea of Monsters,acted_by,Logan Lerman
Percy Jackson: Sea of Monsters,acted_by,Alexandra Daddario
Percy Jackson: Sea of Monsters,acted_by,Brandon T. Jackson
Percy Jackson: Sea of Monsters,acted_by,Nathan Fillion
Percy Jackson: Sea of Monsters,released_in,2013
Percy Jackson: Sea of Monsters,described_as,"In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters to find the mythical Golden Fleece while trying to stop an ancient evil from rising."
Fracture,genre,Crime
Fracture,genre,Drama
Fracture,genre,Mystery
Fracture,directed_by,Gregory Hoblit
Fracture,acted_by,Anthony Hopkins
Fracture,acted_by,Ryan Gosling
Fracture,acted_by,David Strathairn
Fracture,acted_by,Rosamund Pike
Fracture,released_in,2007
Fracture,described_as,"An attorney, intent on climbing the career ladder toward success, finds an unlikely opponent in a manipulative criminal he is trying to prosecute."
Oculus,genre,Horror
Oculus,genre,Mystery
Oculus,directed_by,Mike Flanagan
Oculus,acted_by,Karen Gillan
Oculus,acted_by,Brenton Thwaites
Oculus,acted_by,Katee Sackhoff
Oculus,acted_by,Rory Cochrane
Oculus,released_in,2013
Oculus,described_as,"A woman tries to exonerate her brother, who was convicted of murder, by proving that the crime was committed by a supernatural phenomenon."
In Bruges,genre,Comedy
In Bruges,genre,Crime
In Bruges,genre,Drama
In Bruges,directed_by,Martin McDonagh
In Bruges,acted_by,Colin Farrell
In Bruges,acted_by,Brendan Gleeson
In Bruges,acted_by,Ciarán Hinds
In Bruges,acted_by,Elizabeth Berrington
In Bruges,released_in,2008
In Bruges,described_as,"Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be."
This Means War,genre,Action
This Means War,genre,Comedy
This Means War,genre,Romance
This Means War,directed_by,McG
This Means War,acted_by,Reese Witherspoon
This Means War,acted_by,Chris Pine
This Means War,acted_by,Tom Hardy
This Means War,acted_by,Til Schweiger
This Means War,released_in,2012
This Means War,described_as,Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.
Lída Baarová,genre,Biography
Lída Baarová,genre,Drama
Lída Baarová,genre,History
Lída Baarová,directed_by,Filip Renc
Lída Baarová,acted_by,Tatiana Pauhofová
Lída Baarová,acted_by,Karl Markovics
Lída Baarová,acted_by,Gedeon Burkhard
Lída Baarová,acted_by,Simona Stasová
Lída Baarová,released_in,2016
Lída Baarová,described_as,A film about the black-and-white era actress Lída Baarová and her doomed love affair.
The Road,genre,Adventure
The Road,genre,Drama
The Road,directed_by,John Hillcoat
The Road,acted_by,Viggo Mortensen
The Road,acted_by,Charlize Theron
The Road,acted_by,Kodi Smit-McPhee
The Road,acted_by,Robert Duvall
The Road,released_in,2009
The Road,described_as,"In a dangerous post-apocalyptic world, an ailing father defends his son as they slowly travel to the sea."
Lavender,genre,Drama
Lavender,genre,Thriller
Lavender,directed_by,Ed Gass-Donnelly
Lavender,acted_by,Abbie Cornish
Lavender,acted_by,Dermot Mulroney
Lavender,acted_by,Justin Long
Lavender,acted_by,Diego Klattenhoff
Lavender,released_in,2016
Lavender,described_as,"After losing her memory, a woman begins to see unexplained things after her psychiatrist suggests she visit her childhood home."
Deuces,genre,Drama
Deuces,directed_by,Jamal Hill
Deuces,acted_by,Larenz Tate
Deuces,acted_by,Meagan Good
Deuces,acted_by,Rotimi
Deuces,acted_by,Rick Gonzalez
Deuces,released_in,2016
Deuces,described_as,An agent infiltrates a crime ring ran by a charismatic boss.
Conan the Barbarian,genre,Action
Conan the Barbarian,genre,Adventure
Conan the Barbarian,genre,Fantasy
Conan the Barbarian,directed_by,Marcus Nispel
Conan the Barbarian,acted_by,Jason Momoa
Conan the Barbarian,acted_by,Ron Perlman
Conan the Barbarian,acted_by,Rose McGowan
Conan the Barbarian,acted_by,Stephen Lang
Conan the Barbarian,released_in,2011
Conan the Barbarian,described_as,A vengeful barbarian warrior sets off to get his revenge on the evil warlord who attacked his village and murdered his father when he was a boy.
The Fighter,genre,Action
The Fighter,genre,Biography
The Fighter,genre,Drama
The Fighter,directed_by,David O. Russell
The Fighter,acted_by,Mark Wahlberg
The Fighter,acted_by,Christian Bale
The Fighter,acted_by,Amy Adams
The Fighter,acted_by,Melissa Leo
The Fighter,released_in,2010
The Fighter,described_as,"A look at the early years of boxer ""Irish"" Micky Ward and his brother who helped train him before going pro in the mid 1980s."
August Rush,genre,Drama
August Rush,genre,Music
August Rush,directed_by,Kirsten Sheridan
August Rush,acted_by,Freddie Highmore
August Rush,acted_by,Keri Russell
August Rush,acted_by,Jonathan Rhys Meyers
August Rush,acted_by,Terrence Howard
August Rush,released_in,2007
August Rush,described_as,"A drama with fairy tale elements, where an orphaned musical prodigy uses his gift as a clue to finding his birth parents."
Chef,genre,Comedy
Chef,genre,Drama
Chef,directed_by,Jon Favreau
Chef,acted_by,Jon Favreau
Chef,acted_by,Robert Downey Jr.
Chef,acted_by,Scarlett Johansson
Chef,acted_by,Dustin Hoffman
Chef,released_in,2014
Chef,described_as,"A head chef quits his restaurant job and buys a food truck in an effort to reclaim his creative promise, while piecing back together his estranged family."
Eye in the Sky,genre,Drama
Eye in the Sky,genre,Thriller
Eye in the Sky,genre,War
Eye in the Sky,directed_by,Gavin Hood
Eye in the Sky,acted_by,Helen Mirren
Eye in the Sky,acted_by,Aaron Paul
Eye in the Sky,acted_by,Alan Rickman
Eye in the Sky,acted_by,Barkhad Abdi
Eye in the Sky,released_in,2015
Eye in the Sky,described_as,"Col. Katherine Powell, a military officer in command of an operation to capture terrorists in Kenya, sees her mission escalate when a girl enters the kill zone triggering an international dispute over the implications of modern warfare."
Eagle Eye,genre,Action
Eagle Eye,genre,Mystery
Eagle Eye,genre,Thriller
Eagle Eye,directed_by,D.J. Caruso
Eagle Eye,acted_by,Shia LaBeouf
Eagle Eye,acted_by,Michelle Monaghan
Eagle Eye,acted_by,Rosario Dawson
Eagle Eye,acted_by,Michael Chiklis
Eagle Eye,released_in,2008
Eagle Eye,described_as,"Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move."
The Purge,genre,Horror
The Purge,genre,Sci-Fi
The Purge,genre,Thriller
The Purge,directed_by,James DeMonaco
The Purge,acted_by,Ethan Hawke
The Purge,acted_by,Lena Headey
The Purge,acted_by,Max Burkholder
The Purge,acted_by,Adelaide Kane
The Purge,released_in,2013
The Purge,described_as,"A wealthy family are held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal."
PK,genre,Comedy
PK,genre,Drama
PK,genre,Romance
PK,directed_by,Rajkumar Hirani
PK,acted_by,Aamir Khan
PK,acted_by,Anushka Sharma
PK,acted_by,Sanjay Dutt
PK,acted_by,Boman Irani
PK,released_in,2014
PK,described_as,"A stranger in the city asks questions no one has asked before. His childlike curiosity will take him on a journey of love, laughter, and letting go."
Ender's Game,genre,Action
Ender's Game,genre,Sci-Fi
Ender's Game,directed_by,Gavin Hood
Ender's Game,acted_by,Harrison Ford
Ender's Game,acted_by,Asa Butterfield
Ender's Game,acted_by,Hailee Steinfeld
Ender's Game,acted_by,Abigail Breslin
Ender's Game,released_in,2013
Ender's Game,described_as,"Young Ender Wiggin is recruited by the International Military to lead the fight against the Formics, a genocidal alien race which nearly annihilated the human race in a previous invasion."
Indiana Jones and the Kingdom of the Crystal Skull,genre,Action
Indiana Jones and the Kingdom of the Crystal Skull,genre,Adventure
Indiana Jones and the Kingdom of the Crystal Skull,genre,Fantasy
Indiana Jones and the Kingdom of the Crystal Skull,directed_by,Steven Spielberg
Indiana Jones and the Kingdom of the Crystal Skull,acted_by,Harrison Ford
Indiana Jones and the Kingdom of the Crystal Skull,acted_by,Cate Blanchett
Indiana Jones and the Kingdom of the Crystal Skull,acted_by,Shia LaBeouf
Indiana Jones and the Kingdom of the Crystal Skull,acted_by,Karen Allen
Indiana Jones and the Kingdom of the Crystal Skull,released_in,2008
Indiana Jones and the Kingdom of the Crystal Skull,described_as,"Famed archaeologist/adventurer Dr. Henry ""Indiana"" Jones is called back into action when he becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls."
Paper Towns,genre,Drama
Paper Towns,genre,Mystery
Paper Towns,genre,Romance
Paper Towns,directed_by,Jake Schreier
Paper Towns,acted_by,Nat Wolff
Paper Towns,acted_by,Cara Delevingne
Paper Towns,acted_by,Austin Abrams
Paper Towns,acted_by,Justice Smith
Paper Towns,released_in,2015
Paper Towns,described_as,"After an all night adventure, Quentin's life-long crush, Margo, disappears, leaving behind clues that Quentin and his friends follow on the journey of a lifetime."
High-Rise,genre,Drama
High-Rise,directed_by,Ben Wheatley
High-Rise,acted_by,Tom Hiddleston
High-Rise,acted_by,Jeremy Irons
High-Rise,acted_by,Sienna Miller
High-Rise,acted_by,Luke Evans
High-Rise,released_in,2015
High-Rise,described_as,Life for the residents of a tower block begins to run out of control.
Quantum of Solace,genre,Action
Quantum of Solace,genre,Adventure
Quantum of Solace,genre,Thriller
Quantum of Solace,directed_by,Marc Forster
Quantum of Solace,acted_by,Daniel Craig
Quantum of Solace,acted_by,Olga Kurylenko
Quantum of Solace,acted_by,Mathieu Amalric
Quantum of Solace,acted_by,Judi Dench
Quantum of Solace,released_in,2008
Quantum of Solace,described_as,"James Bond descends into mystery as he tries to stop a mysterious organization from eliminating a country's most valuable resource. All the while, he still tries to seek revenge over the death of his love."
The Assignment,genre,Action
The Assignment,genre,Crime
The Assignment,genre,Thriller
The Assignment,directed_by,Walter Hill
The Assignment,acted_by,Sigourney Weaver
The Assignment,acted_by,Michelle Rodriguez
The Assignment,acted_by,Tony Shalhoub
The Assignment,acted_by,Anthony LaPaglia
The Assignment,released_in,2016
The Assignment,described_as,"After waking up and discovering that he has undergone gender reassignment surgery, an assassin seeks to find the doctor responsible."
How to Train Your Dragon,genre,Animation
How to Train Your Dragon,genre,Action
How to Train Your Dragon,genre,Adventure
How to Train Your Dragon,directed_by,Dean DeBlois
How to Train Your Dragon,acted_by,Jay Baruchel
How to Train Your Dragon,acted_by,Gerard Butler
How to Train Your Dragon,acted_by,Christopher Mintz-Plasse
How to Train Your Dragon,acted_by,Craig Ferguson
How to Train Your Dragon,released_in,2010
How to Train Your Dragon,described_as,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed."
Lady in the Water,genre,Drama
Lady in the Water,genre,Fantasy
Lady in the Water,genre,Mystery
Lady in the Water,directed_by,M. Night Shyamalan
Lady in the Water,acted_by,Paul Giamatti
Lady in the Water,acted_by,Bryce Dallas Howard
Lady in the Water,acted_by,Jeffrey Wright
Lady in the Water,acted_by,Bob Balaban
Lady in the Water,released_in,2006
Lady in the Water,described_as,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world."
The Fountain,genre,Drama
The Fountain,genre,Sci-Fi
The Fountain,directed_by,Darren Aronofsky
The Fountain,acted_by,Hugh Jackman
The Fountain,acted_by,Rachel Weisz
The Fountain,acted_by,Sean Patrick Thomas
The Fountain,acted_by,Ellen Burstyn
The Fountain,released_in,2006
