entity_1,relationship,entity_2
Jack Ryan: Shadow Recruit,acted_by,Kevin Costner
Jack Ryan: Shadow Recruit,acted_by,Keira Knightley
Jack Ryan: Shadow Recruit,acted_by,Kenneth Branagh
1408,genre,Fantasy
1408,genre,Horror
1408,directed_by,Mikael Håfström
1408,acted_by,John Cusack
1408,acted_by,Samuel L. Jackson
1408,acted_by,Mary McCormack
1408,acted_by,Paul Birchard
The Gambler,genre,Crime
The Gambler,genre,Drama
The Gambler,genre,Thriller
The Gambler,directed_by,Rupert Wyatt
The Gambler,acted_by,Mark Wahlberg
The Gambler,acted_by,Jessica Lange
The Gambler,acted_by,John Goodman
The Gambler,acted_by,Brie Larson
Prince of Persia: The Sands of Time,genre,Action
Prince of Persia: The Sands of Time,genre,Adventure
Prince of Persia: The Sands of Time,genre,Fantasy
Prince of Persia: The Sands of Time,directed_by,Mike Newell
Prince of Persia: The Sands of Time,acted_by,Jake Gyllenhaal
Prince of Persia: The Sands of Time,acted_by,Gemma Arterton
Prince of Persia: The Sands of Time,acted_by,Ben Kingsley
Prince of Persia: The Sands of Time,acted_by,Alfred Molina
The Spectacular Now,genre,Comedy
The Spectacular Now,genre,Drama
The Spectacular Now,genre,Romance
The Spectacular Now,directed_by,James Ponsoldt
The Spectacular Now,acted_by,Miles Teller
The Spectacular Now,acted_by,Shailene Woodley
The Spectacular Now,acted_by,Kyle Chandler
The Spectacular Now,acted_by,Jennifer Jason Leigh
A United Kingdom,genre,Biography
A United Kingdom,genre,Drama
A United Kingdom,genre,Romance
A United Kingdom,directed_by,Amma Asante
A United Kingdom,acted_by,David Oyelowo
A United Kingdom,acted_by,Rosamund Pike
A United Kingdom,acted_by,Tom Felton
A United Kingdom,acted_by,Jack Davenport
USS Indianapolis: Men of Courage,genre,Action
USS Indianapolis: Men of Courage,genre,Drama
USS Indianapolis: Men of Courage,genre,History
USS Indianapolis: Men of Courage,directed_by,Mario Van Peebles
USS Indianapolis: Men of Courage,acted_by,Nicolas Cage
USS Indianapolis: Men of Courage,acted_by,Tom Sizemore
USS Indianapolis: Men of Courage,acted_by,Thomas Jane
USS Indianapolis: Men of Courage,acted_by,Matt Lanter
Turbo Kid,genre,Action
Turbo Kid,genre,Adventure
Turbo Kid,genre,Comedy
Turbo Kid,directed_by,François Simard
Turbo Kid,acted_by,Munro Chambers
Turbo Kid,acted_by,Laurence Leboeuf
Turbo Kid,acted_by,Michael Ironside
Turbo Kid,acted_by,Edwin Wright
Mama,genre,Horror
Mama,genre,Thriller
Mama,directed_by,Andrés Muschietti
Mama,acted_by,Jessica Chastain
Mama,acted_by,Nikolaj Coster-Waldau
Mama,acted_by,Megan Charpentier
Mama,acted_by,Isabelle Nélisse
Orphan,genre,Horror
Orphan,genre,Mystery
Orphan,genre,Thriller
Orphan,directed_by,Jaume Collet-Serra
Orphan,acted_by,Vera Farmiga
Orphan,acted_by,Peter Sarsgaard
Orphan,acted_by,Isabelle Fuhrman
Orphan,acted_by,CCH Pounder
To Rome with Love,genre,Comedy
To Rome with Love,genre,Romance
To Rome with Love,directed_by,Woody Allen
To Rome with Love,acted_by,Woody Allen
To Rome with Love,acted_by,Penélope Cruz
To Rome with Love,acted_by,Jesse Eisenberg
To Rome with Love,acted_by,Ellen Page
Fantastic Mr. Fox,genre,Animation
Fantastic Mr. Fox,genre,Adventure
Fantastic Mr. Fox,genre,Comedy
Fantastic Mr. Fox,directed_by,Wes Anderson
Fantastic Mr. Fox,acted_by,George Clooney
Fantastic Mr. Fox,acted_by,Meryl Streep
Fantastic Mr. Fox,acted_by,Bill Murray
Fantastic Mr. Fox,acted_by,Jason Schwartzman
Inside Man,genre,Crime
Inside Man,genre,Drama
Inside Man,genre,Mystery
Inside Man,directed_by,Spike Lee
Inside Man,acted_by,Denzel Washington
Inside Man,acted_by,Clive Owen
Inside Man,acted_by,Jodie Foster
Inside Man,acted_by,Christopher Plummer
I.T.,genre,Crime
I.T.,genre,Drama
I.T.,genre,Mystery
I.T.,directed_by,John Moore
I.T.,acted_by,Pierce Brosnan
I.T.,acted_by,Jason Barry
I.T.,acted_by,Karen Moskow
I.T.,acted_by,Kai Ryssdal
127 Hours,genre,Adventure
127 Hours,genre,Biography
127 Hours,genre,Drama
127 Hours,directed_by,Danny Boyle
127 Hours,acted_by,James Franco
127 Hours,acted_by,Amber Tamblyn
127 Hours,acted_by,Kate Mara
127 Hours,acted_by,Sean Bott
Annabelle,genre,Horror
Annabelle,genre,Mystery
Annabelle,genre,Thriller
Annabelle,directed_by,John R. Leonetti
Annabelle,acted_by,Ward Horton
Annabelle,acted_by,Annabelle Wallis
Annabelle,acted_by,Alfre Woodard
Annabelle,acted_by,Tony Amendola
Wolves at the Door,genre,Horror
Wolves at the Door,genre,Thriller
Wolves at the Door,directed_by,John R. Leonetti
Wolves at the Door,acted_by,Katie Cassidy
Wolves at the Door,acted_by,Elizabeth Henstridge
Wolves at the Door,acted_by,Adam Campbell
Wolves at the Door,acted_by,Miles Fisher
Suite Française,genre,Drama
Suite Française,genre,Romance
Suite Française,genre,War
Suite Française,directed_by,Saul Dibb
Suite Française,acted_by,Michelle Williams
Suite Française,acted_by,Kristin Scott Thomas
Suite Française,acted_by,Margot Robbie
Suite Française,acted_by,Eric Godon
The Imaginarium of Doctor Parnassus,genre,Adventure
The Imaginarium of Doctor Parnassus,genre,Fantasy
The Imaginarium of Doctor Parnassus,genre,Mystery
The Imaginarium of Doctor Parnassus,directed_by,Terry Gilliam
The Imaginarium of Doctor Parnassus,acted_by,Christopher Plummer
The Imaginarium of Doctor Parnassus,acted_by,Lily Cole
The Imaginarium of Doctor Parnassus,acted_by,Heath Ledger
The Imaginarium of Doctor Parnassus,acted_by,Andrew Garfield
G.I. Joe: The Rise of Cobra,genre,Action
G.I. Joe: The Rise of Cobra,genre,Adventure
G.I. Joe: The Rise of Cobra,genre,Sci-Fi
G.I. Joe: The Rise of Cobra,directed_by,Stephen Sommers
G.I. Joe: The Rise of Cobra,acted_by,Dennis Quaid
G.I. Joe: The Rise of Cobra,acted_by,Channing Tatum
G.I. Joe: The Rise of Cobra,acted_by,Marlon Wayans
G.I. Joe: The Rise of Cobra,acted_by,Adewale Akinnuoye-Agbaje
Christine,genre,Biography
Christine,genre,Drama
Christine,directed_by,Antonio Campos
Christine,acted_by,Rebecca Hall
Christine,acted_by,Michael C. Hall
Christine,acted_by,Tracy Letts
Christine,acted_by,Maria Dizzia
Man Down,genre,Drama
Man Down,genre,Thriller
Man Down,directed_by,Dito Montiel
Man Down,acted_by,Shia LaBeouf
Man Down,acted_by,Jai Courtney
Man Down,acted_by,Gary Oldman
Man Down,acted_by,Kate Mara
Crawlspace,genre,Horror
Crawlspace,genre,Thriller
Crawlspace,directed_by,Phil Claydon
Crawlspace,acted_by,Michael Vartan
Crawlspace,acted_by,Erin Moriarty
Crawlspace,acted_by,Nadine Velazquez
Crawlspace,acted_by,Ronnie Gene Blevins
Shut In,genre,Drama
Shut In,genre,Horror
Shut In,genre,Thriller
Shut In,directed_by,Farren Blackburn
Shut In,acted_by,Naomi Watts
Shut In,acted_by,Charlie Heaton
Shut In,acted_by,Jacob Tremblay
Shut In,acted_by,Oliver Platt
The Warriors Gate,genre,Action
The Warriors Gate,genre,Adventure
The Warriors Gate,genre,Fantasy
The Warriors Gate,directed_by,Matthias Hoene
The Warriors Gate,acted_by,Mark Chao
The Warriors Gate,acted_by,Ni Ni
The Warriors Gate,acted_by,Dave Bautista
The Warriors Gate,acted_by,Sienna Guillory
Grindhouse,genre,Action
Grindhouse,genre,Horror
Grindhouse,genre,Thriller
Grindhouse,directed_by,Robert Rodriguez
Grindhouse,acted_by,Kurt Russell
Grindhouse,acted_by,Rose McGowan
Grindhouse,acted_by,Danny Trejo
Grindhouse,acted_by,Zoë Bell
Disaster Movie,genre,Comedy
Disaster Movie,directed_by,Jason Friedberg
Disaster Movie,acted_by,Carmen Electra
Disaster Movie,acted_by,Vanessa Lachey
Disaster Movie,acted_by,Nicole Parker
Disaster Movie,acted_by,Matt Lanter
Rocky Balboa,genre,Drama
Rocky Balboa,genre,Sport
Rocky Balboa,directed_by,Sylvester Stallone
Rocky Balboa,acted_by,Sylvester Stallone
Rocky Balboa,acted_by,Antonio Tarver
Rocky Balboa,acted_by,Milo Ventimiglia
Rocky Balboa,acted_by,Burt Young
Diary of a Wimpy Kid: Dog Days,genre,Comedy
Diary of a Wimpy Kid: Dog Days,genre,Family
Diary of a Wimpy Kid: Dog Days,directed_by,David Bowers
Diary of a Wimpy Kid: Dog Days,acted_by,Zachary Gordon
Diary of a Wimpy Kid: Dog Days,acted_by,Robert Capron
Diary of a Wimpy Kid: Dog Days,acted_by,Devon Bostick
Diary of a Wimpy Kid: Dog Days,acted_by,Steve Zahn
Jane Eyre,genre,Drama
Jane Eyre,genre,Romance
Jane Eyre,directed_by,Cary Joji Fukunaga
Jane Eyre,acted_by,Mia Wasikowska
Jane Eyre,acted_by,Michael Fassbender
Jane Eyre,acted_by,Jamie Bell
Jane Eyre,acted_by,Su Elliot
Fool's Gold,genre,Action
Fool's Gold,genre,Adventure
Fool's Gold,genre,Comedy
Fool's Gold,directed_by,Andy Tennant
Fool's Gold,acted_by,Matthew McConaughey
Fool's Gold,acted_by,Kate Hudson
Fool's Gold,acted_by,Donald Sutherland
Fool's Gold,acted_by,Alexis Dziena
The Dictator,genre,Comedy
The Dictator,directed_by,Larry Charles
The Dictator,acted_by,Sacha Baron Cohen
The Dictator,acted_by,Anna Faris
The Dictator,acted_by,John C. Reilly
The Dictator,acted_by,Ben Kingsley
The Loft,genre,Mystery
The Loft,genre,Romance
The Loft,genre,Thriller
The Loft,directed_by,Erik Van Looy
The Loft,acted_by,Karl Urban
The Loft,acted_by,James Marsden
The Loft,acted_by,Wentworth Miller
The Loft,acted_by,Eric Stonestreet
Bacalaureat,genre,Crime
Bacalaureat,genre,Drama
Bacalaureat,directed_by,Cristian Mungiu
Bacalaureat,acted_by,Adrian Titieni
Bacalaureat,acted_by,Maria-Victoria Dragus
Bacalaureat,acted_by,Lia Bugnar
Bacalaureat,acted_by,Malina Manovici
You Don't Mess with the Zohan,genre,Action
You Don't Mess with the Zohan,genre,Comedy
You Don't Mess with the Zohan,directed_by,Dennis Dugan
You Don't Mess with the Zohan,acted_by,Adam Sandler
You Don't Mess with the Zohan,acted_by,John Turturro
You Don't Mess with the Zohan,acted_by,Emmanuelle Chriqui
You Don't Mess with the Zohan,acted_by,Nick Swardson
Exposed,genre,Crime
Exposed,genre,Drama
Exposed,genre,Mystery
Exposed,directed_by,Gee Malik Linton
Exposed,acted_by,Ana de Armas
Exposed,acted_by,Keanu Reeves
Exposed,acted_by,Christopher McDonald
Exposed,acted_by,Mira Sorvino
Maudie,genre,Biography
Maudie,genre,Drama
Maudie,genre,Romance
Maudie,directed_by,Aisling Walsh
Maudie,acted_by,Ethan Hawke
Maudie,acted_by,Sally Hawkins
Maudie,acted_by,Kari Matchett
Maudie,acted_by,Zachary Bennett
Horrible Bosses 2,genre,Comedy
Horrible Bosses 2,genre,Crime
Horrible Bosses 2,directed_by,Sean Anders
Horrible Bosses 2,acted_by,Jason Bateman
Horrible Bosses 2,acted_by,Jason Sudeikis
Horrible Bosses 2,acted_by,Charlie Day
Horrible Bosses 2,acted_by,Jennifer Aniston
A Bigger Splash,genre,Drama
A Bigger Splash,genre,Thriller
A Bigger Splash,directed_by,Luca Guadagnino
A Bigger Splash,acted_by,Tilda Swinton
A Bigger Splash,acted_by,Matthias Schoenaerts
A Bigger Splash,acted_by,Ralph Fiennes
A Bigger Splash,acted_by,Dakota Johnson
Melancholia,genre,Drama
Melancholia,directed_by,Lars von Trier
Melancholia,acted_by,Kirsten Dunst
Melancholia,acted_by,Charlotte Gainsbourg
Melancholia,acted_by,Kiefer Sutherland
Melancholia,acted_by,Alexander Skarsgård
The Princess and the Frog,genre,Animation
The Princess and the Frog,genre,Adventure
The Princess and the Frog,genre,Comedy
The Princess and the Frog,directed_by,Ron Clements
The Princess and the Frog,acted_by,Anika Noni Rose
The Princess and the Frog,acted_by,Keith David
The Princess and the Frog,acted_by,Oprah Winfrey
The Princess and the Frog,acted_by,Bruno Campos
Unstoppable,genre,Action
Unstoppable,genre,Thriller
Unstoppable,directed_by,Tony Scott
Unstoppable,acted_by,Denzel Washington
Unstoppable,acted_by,Chris Pine
Unstoppable,acted_by,Rosario Dawson
Unstoppable,acted_by,Ethan Suplee
Flight,genre,Drama
Flight,genre,Thriller
Flight,directed_by,Robert Zemeckis
Flight,acted_by,Denzel Washington
Flight,acted_by,Nadine Velazquez
Flight,acted_by,Don Cheadle
Flight,acted_by,John Goodman
Home,genre,Animation
Home,genre,Adventure
Home,genre,Comedy
Home,directed_by,Tim Johnson
Home,acted_by,Jim Parsons
Home,acted_by,Rihanna
Home,acted_by,Steve Martin
Home,acted_by,Jennifer Lopez
La migliore offerta,genre,Crime
La migliore offerta,genre,Drama
La migliore offerta,genre,Mystery
La migliore offerta,directed_by,Giuseppe Tornatore
La migliore offerta,acted_by,Geoffrey Rush
La migliore offerta,acted_by,Jim Sturgess
La migliore offerta,acted_by,Sylvia Hoeks
La migliore offerta,acted_by,Donald Sutherland
Mean Dreams,genre,Thriller
Mean Dreams,directed_by,Nathan Morlando
Mean Dreams,acted_by,Sophie Nélisse
Mean Dreams,acted_by,Josh Wiggins
Mean Dreams,acted_by,Joe Cobden
Mean Dreams,acted_by,Bill Paxton
42,genre,Biography
42,genre,Drama
42,genre,Sport
42,directed_by,Brian Helgeland
42,acted_by,Chadwick Boseman
42,acted_by,T.R. Knight
42,acted_by,Harrison Ford
42,acted_by,Nicole Beharie
21,genre,Crime
21,genre,Drama
21,genre,Thriller
21,directed_by,Robert Luketic
21,acted_by,Jim Sturgess
21,acted_by,Kate Bosworth
21,acted_by,Kevin Spacey
21,acted_by,Aaron Yoo
Begin Again,genre,Drama
Begin Again,genre,Music
Begin Again,directed_by,John Carney
Begin Again,acted_by,Keira Knightley
Begin Again,acted_by,Mark Ruffalo
Begin Again,acted_by,Adam Levine
Begin Again,acted_by,Hailee Steinfeld
Out of the Furnace,genre,Crime
Out of the Furnace,genre,Drama
Out of the Furnace,genre,Thriller
Out of the Furnace,directed_by,Scott Cooper
Out of the Furnace,acted_by,Christian Bale
Out of the Furnace,acted_by,Casey Affleck
Out of the Furnace,acted_by,Zoe Saldana
Out of the Furnace,acted_by,Woody Harrelson
Vicky Cristina Barcelona,genre,Drama
Vicky Cristina Barcelona,genre,Romance
Vicky Cristina Barcelona,directed_by,Woody Allen
Vicky Cristina Barcelona,acted_by,Rebecca Hall
Vicky Cristina Barcelona,acted_by,Scarlett Johansson
Vicky Cristina Barcelona,acted_by,Javier Bardem
Vicky Cristina Barcelona,acted_by,Christopher Evan Welch
Kung Fu Panda,genre,Animation
Kung Fu Panda,genre,Action
Kung Fu Panda,genre,Adventure
Kung Fu Panda,directed_by,Mark Osborne
Kung Fu Panda,acted_by,Jack Black
Kung Fu Panda,acted_by,Ian McShane
Kung Fu Panda,acted_by,Angelina Jolie
Kung Fu Panda,acted_by,Dustin Hoffman
Barbershop: The Next Cut,genre,Comedy
Barbershop: The Next Cut,genre,Drama
Barbershop: The Next Cut,directed_by,Malcolm D. Lee
Barbershop: The Next Cut,acted_by,Ice Cube
Barbershop: The Next Cut,acted_by,Regina Hall
Barbershop: The Next Cut,acted_by,Anthony Anderson
Barbershop: The Next Cut,acted_by,Eve
Terminator Salvation,genre,Action
Terminator Salvation,genre,Adventure
Terminator Salvation,genre,Drama
Terminator Salvation,directed_by,McG
Terminator Salvation,acted_by,Christian Bale
Terminator Salvation,acted_by,Sam Worthington
Terminator Salvation,acted_by,Anton Yelchin
Terminator Salvation,acted_by,Moon Bloodgood
Freedom Writers,genre,Biography
Freedom Writers,genre,Crime
Freedom Writers,genre,Drama
Freedom Writers,directed_by,Richard LaGravenese
Freedom Writers,acted_by,Hilary Swank
Freedom Writers,acted_by,Imelda Staunton
Freedom Writers,acted_by,Patrick Dempsey
Freedom Writers,acted_by,Scott Glenn
The Hills Have Eyes,genre,Horror
The Hills Have Eyes,directed_by,Alexandre Aja
The Hills Have Eyes,acted_by,Ted Levine
The Hills Have Eyes,acted_by,Kathleen Quinlan
The Hills Have Eyes,acted_by,Dan Byrd
The Hills Have Eyes,acted_by,Emilie de Ravin
Changeling,genre,Biography
Changeling,genre,Drama
Changeling,genre,Mystery
Changeling,directed_by,Clint Eastwood
Changeling,acted_by,Angelina Jolie
Changeling,acted_by,Colm Feore
Changeling,acted_by,Amy Ryan
Changeling,acted_by,Gattlin Griffith
Remember Me,genre,Drama
Remember Me,genre,Romance
Remember Me,directed_by,Allen Coulter
Remember Me,acted_by,Robert Pattinson
Remember Me,acted_by,Emilie de Ravin
Remember Me,acted_by,Caitlyn Rund
Remember Me,acted_by,Moisés Acevedo
Koe no katachi,genre,Animation
Koe no katachi,genre,Drama
Koe no katachi,genre,Romance
Koe no katachi,directed_by,Naoko Yamada
Koe no katachi,acted_by,Miyu Irino
Koe no katachi,acted_by,Saori Hayami
Koe no katachi,acted_by,Aoi Yuki
Koe no katachi,acted_by,Kenshô Ono
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",genre,Comedy
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",genre,Family
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",directed_by,Miguel Arteta
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",acted_by,Steve Carell
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",acted_by,Jennifer Garner
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",acted_by,Ed Oxenbould
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",acted_by,Dylan Minnette
Locke,genre,Drama
Locke,directed_by,Steven Knight
Locke,acted_by,Tom Hardy
Locke,acted_by,Olivia Colman
Locke,acted_by,Ruth Wilson
Locke,acted_by,Andrew Scott
The 9th Life of Louis Drax,genre,Mystery
The 9th Life of Louis Drax,genre,Thriller
The 9th Life of Louis Drax,directed_by,Alexandre Aja
The 9th Life of Louis Drax,acted_by,Jamie Dornan
The 9th Life of Louis Drax,acted_by,Aiden Longworth
The 9th Life of Louis Drax,acted_by,Sarah Gadon
The 9th Life of Louis Drax,acted_by,Aaron Paul
Horns,genre,Drama
Horns,genre,Fantasy
Horns,genre,Horror
Horns,directed_by,Alexandre Aja
Horns,acted_by,Daniel Radcliffe
Horns,acted_by,Juno Temple
Horns,acted_by,Max Minghella
Horns,acted_by,Joe Anderson
Indignation,genre,Drama
Indignation,genre,Romance
Indignation,directed_by,James Schamus
Indignation,acted_by,Logan Lerman
Indignation,acted_by,Sarah Gadon
Indignation,acted_by,Tijuana Ricks
Indignation,acted_by,Sue Dahlman
The Stanford Prison Experiment,genre,Biography
The Stanford Prison Experiment,genre,Drama
The Stanford Prison Experiment,genre,History
The Stanford Prison Experiment,directed_by,Kyle Patrick Alvarez
The Stanford Prison Experiment,acted_by,Ezra Miller
The Stanford Prison Experiment,acted_by,Tye Sheridan
The Stanford Prison Experiment,acted_by,Billy Crudup
The Stanford Prison Experiment,acted_by,Olivia Thirlby
Diary of a Wimpy Kid: Rodrick Rules,genre,Comedy
Diary of a Wimpy Kid: Rodrick Rules,genre,Family
Diary of a Wimpy Kid: Rodrick Rules,directed_by,David Bowers
Diary of a Wimpy Kid: Rodrick Rules,acted_by,Zachary Gordon
Diary of a Wimpy Kid: Rodrick Rules,acted_by,Devon Bostick
Diary of a Wimpy Kid: Rodrick Rules,acted_by,Robert Capron
Diary of a Wimpy Kid: Rodrick Rules,acted_by,Rachael Harris
Mission: Impossible III,genre,Action
Mission: Impossible III,genre,Adventure
Mission: Impossible III,genre,Thriller
Mission: Impossible III,directed_by,J.J. Abrams
Mission: Impossible III,acted_by,Tom Cruise
Mission: Impossible III,acted_by,Michelle Monaghan
Mission: Impossible III,acted_by,Ving Rhames
Mission: Impossible III,acted_by,Philip Seymour Hoffman
En man som heter Ove,genre,Comedy
En man som heter Ove,genre,Drama
En man som heter Ove,directed_by,Hannes Holm
En man som heter Ove,acted_by,Rolf Lassgård
En man som heter Ove,acted_by,Bahar Pars
En man som heter Ove,acted_by,Filip Berg
En man som heter Ove,acted_by,Ida Engvoll
Dragonball Evolution,genre,Action
Dragonball Evolution,genre,Adventure
Dragonball Evolution,genre,Fantasy
Dragonball Evolution,directed_by,James Wong
Dragonball Evolution,acted_by,Justin Chatwin
Dragonball Evolution,acted_by,James Marsters
Dragonball Evolution,acted_by,Yun-Fat Chow
Dragonball Evolution,acted_by,Emmy Rossum
Red Dawn,genre,Action
Red Dawn,genre,Thriller
Red Dawn,directed_by,Dan Bradley
Red Dawn,acted_by,Chris Hemsworth
Red Dawn,acted_by,Isabel Lucas
Red Dawn,acted_by,Josh Hutcherson
Red Dawn,acted_by,Josh Peck
One Day,genre,Drama
One Day,genre,Romance
One Day,directed_by,Lone Scherfig
One Day,acted_by,Anne Hathaway
One Day,acted_by,Jim Sturgess
One Day,acted_by,Patricia Clarkson
One Day,acted_by,Tom Mison
Life as We Know It,genre,Comedy
Life as We Know It,genre,Drama
Life as We Know It,genre,Romance
Life as We Know It,directed_by,Greg Berlanti
Life as We Know It,acted_by,Katherine Heigl
Life as We Know It,acted_by,Josh Duhamel
Life as We Know It,acted_by,Josh Lucas
Life as We Know It,acted_by,Alexis Clagett
28 Weeks Later,genre,Drama
28 Weeks Later,genre,Horror
28 Weeks Later,genre,Sci-Fi
28 Weeks Later,directed_by,Juan Carlos Fresnadillo
28 Weeks Later,acted_by,Jeremy Renner
28 Weeks Later,acted_by,Rose Byrne
28 Weeks Later,acted_by,Robert Carlyle
28 Weeks Later,acted_by,Harold Perrineau
Warm Bodies,genre,Comedy
Warm Bodies,genre,Horror
Warm Bodies,genre,Romance
Warm Bodies,directed_by,Jonathan Levine
Warm Bodies,acted_by,Nicholas Hoult
Warm Bodies,acted_by,Teresa Palmer
Warm Bodies,acted_by,John Malkovich
Warm Bodies,acted_by,Analeigh Tipton
Blue Jasmine,genre,Drama
Blue Jasmine,directed_by,Woody Allen
Blue Jasmine,acted_by,Cate Blanchett
Blue Jasmine,acted_by,Alec Baldwin
Blue Jasmine,acted_by,Peter Sarsgaard
Blue Jasmine,acted_by,Sally Hawkins
G.I. Joe: Retaliation,genre,Action
G.I. Joe: Retaliation,genre,Adventure
G.I. Joe: Retaliation,genre,Sci-Fi
G.I. Joe: Retaliation,directed_by,Jon M. Chu
G.I. Joe: Retaliation,acted_by,Dwayne Johnson
G.I. Joe: Retaliation,acted_by,Channing Tatum
G.I. Joe: Retaliation,acted_by,Adrianne Palicki
G.I. Joe: Retaliation,acted_by,Byung-hun Lee
Wrath of the Titans,genre,Action
Wrath of the Titans,genre,Adventure
Wrath of the Titans,genre,Fantasy
Wrath of the Titans,directed_by,Jonathan Liebesman
Wrath of the Titans,acted_by,Sam Worthington
Wrath of the Titans,acted_by,Liam Neeson
Wrath of the Titans,acted_by,Rosamund Pike
Wrath of the Titans,acted_by,Ralph Fiennes
Shin Gojira,genre,Action
Shin Gojira,genre,Adventure
Shin Gojira,genre,Drama
Shin Gojira,directed_by,Hideaki Anno
Shin Gojira,acted_by,Hiroki Hasegawa
Shin Gojira,acted_by,Yutaka Takenouchi
Shin Gojira,acted_by,Satomi Ishihara
Shin Gojira,acted_by,Ren Ôsugi
Saving Mr. Banks,genre,Biography
Saving Mr. Banks,genre,Comedy
Saving Mr. Banks,genre,Drama
Saving Mr. Banks,directed_by,John Lee Hancock
Saving Mr. Banks,acted_by,Emma Thompson
Saving Mr. Banks,acted_by,Tom Hanks
Saving Mr. Banks,acted_by,Annie Rose Buckley
Saving Mr. Banks,acted_by,Colin Farrell
Transcendence,genre,Drama
Transcendence,genre,Mystery
Transcendence,genre,Romance
Transcendence,directed_by,Wally Pfister
Transcendence,acted_by,Johnny Depp
Transcendence,acted_by,Rebecca Hall
Transcendence,acted_by,Morgan Freeman
Transcendence,acted_by,Cillian Murphy
Rio,genre,Animation
Rio,genre,Adventure
Rio,genre,Comedy
Rio,directed_by,Carlos Saldanha
Rio,acted_by,Jesse Eisenberg
Rio,acted_by,Anne Hathaway
Rio,acted_by,George Lopez
Rio,acted_by,Karen Disher
Equals,genre,Drama
Equals,genre,Romance
Equals,genre,Sci-Fi
Equals,directed_by,Drake Doremus
Equals,acted_by,Nicholas Hoult
Equals,acted_by,Kristen Stewart
Equals,acted_by,Vernetta Lopez
Equals,acted_by,Scott Lawrence
Babel,genre,Drama
Babel,directed_by,Alejandro González Iñárritu
Babel,acted_by,Brad Pitt
Babel,acted_by,Cate Blanchett
Babel,acted_by,Gael García Bernal
Babel,acted_by,Mohamed Akhzam
The Tree of Life,genre,Drama
The Tree of Life,genre,Fantasy
The Tree of Life,directed_by,Terrence Malick
The Tree of Life,acted_by,Brad Pitt
The Tree of Life,acted_by,Sean Penn
The Tree of Life,acted_by,Jessica Chastain
The Tree of Life,acted_by,Hunter McCracken
The Lucky One,genre,Drama
The Lucky One,genre,Romance
The Lucky One,directed_by,Scott Hicks
The Lucky One,acted_by,Zac Efron
The Lucky One,acted_by,Taylor Schilling
The Lucky One,acted_by,Blythe Danner
The Lucky One,acted_by,Riley Thomas Stewart
Piranha 3D,genre,Comedy
Piranha 3D,genre,Horror
Piranha 3D,genre,Thriller
Piranha 3D,directed_by,Alexandre Aja
Piranha 3D,acted_by,Elisabeth Shue
Piranha 3D,acted_by,Jerry O'Connell
Piranha 3D,acted_by,Richard Dreyfuss
Piranha 3D,acted_by,Ving Rhames
50/50,genre,Comedy
50/50,genre,Drama
50/50,genre,Romance
50/50,directed_by,Jonathan Levine
50/50,acted_by,Joseph Gordon-Levitt
50/50,acted_by,Seth Rogen
50/50,acted_by,Anna Kendrick
50/50,acted_by,Bryce Dallas Howard
The Intent,genre,Crime
The Intent,genre,Drama
The Intent,directed_by,Femi Oyeniran
The Intent,acted_by,Dylan Duffus
The Intent,acted_by,Scorcher
The Intent,acted_by,Shone Romulus
The Intent,acted_by,Jade Asha
This Is 40,genre,Comedy
This Is 40,genre,Romance
This Is 40,directed_by,Judd Apatow
This Is 40,acted_by,Paul Rudd
This Is 40,acted_by,Leslie Mann
This Is 40,acted_by,Maude Apatow
This Is 40,acted_by,Iris Apatow
Real Steel,genre,Action
Real Steel,genre,Drama
Real Steel,genre,Family
Real Steel,directed_by,Shawn Levy
Real Steel,acted_by,Hugh Jackman
Real Steel,acted_by,Evangeline Lilly
Real Steel,acted_by,Dakota Goyo
Real Steel,acted_by,Anthony Mackie
Sex and the City,genre,Comedy
Sex and the City,genre,Drama
Sex and the City,genre,Romance
Sex and the City,directed_by,Michael Patrick King
Sex and the City,acted_by,Sarah Jessica Parker
Sex and the City,acted_by,Kim Cattrall
Sex and the City,acted_by,Cynthia Nixon
Sex and the City,acted_by,Kristin Davis
Rambo,genre,Action
Rambo,genre,Thriller
Rambo,genre,War
Rambo,directed_by,Sylvester Stallone
Rambo,acted_by,Sylvester Stallone
Rambo,acted_by,Julie Benz
Rambo,acted_by,Matthew Marsden
Rambo,acted_by,Graham McTavish
Planet Terror,genre,Action
Planet Terror,genre,Comedy
Planet Terror,genre,Horror
Planet Terror,directed_by,Robert Rodriguez
Planet Terror,acted_by,Rose McGowan
Planet Terror,acted_by,Freddy Rodríguez
Planet Terror,acted_by,Josh Brolin
Planet Terror,acted_by,Marley Shelton
Concussion,genre,Biography
Concussion,genre,Drama
Concussion,genre,Sport
Concussion,directed_by,Peter Landesman
Concussion,acted_by,Will Smith
Concussion,acted_by,Alec Baldwin
Concussion,acted_by,Albert Brooks
Concussion,acted_by,David Morse
The Fall,genre,Adventure
The Fall,genre,Comedy
The Fall,genre,Drama
